"repository","commit","parents","timestamp","literalFiles","sourceFiles"
"faro","937d4a32e725877188a8d8a223529dece0449d4d","96c9fde3b0488382832155cc1a1f091556ca62c5 bad51f62c27175e1b3a40121069601d85565ca91","2026-08-19 11:11:27 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","bad51f62c27175e1b3a40121069601d85565ca91","1e7235c2b1caf71f05ca3b62c3a2da2700d366f7 68cef4f52f18bd2bf7e6ecd928b5071dca73fbbf","2026-08-18 09:46:59 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","68cef4f52f18bd2bf7e6ecd928b5071dca73fbbf","43ff0f1cac09a01565b36bc356016f5c95548d2d","2026-08-18 09:46:26 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","43ff0f1cac09a01565b36bc356016f5c95548d2d","5b33de5e22c0471b9c2b85c25051222080e0f2f0","2026-08-18 08:44:32 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","5b33de5e22c0471b9c2b85c25051222080e0f2f0","1dcfd6a00714a1056bad63426792d29b8c2bad79","2026-08-17 16:37:28 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","1dcfd6a00714a1056bad63426792d29b8c2bad79","51b652c5b6edc1bda16b0f56cd5bc5a4d76c9f31","2026-08-17 16:37:19 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","51b652c5b6edc1bda16b0f56cd5bc5a4d76c9f31","329f76f589f9ad5c503d5522ef0e17e18300c8d6","2026-08-17 15:47:35 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","329f76f589f9ad5c503d5522ef0e17e18300c8d6","8f44fb68f2c48a38a962dcb0386f067b2e4f82b7","2026-08-17 15:47:20 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","8f44fb68f2c48a38a962dcb0386f067b2e4f82b7","6f27a667d7e30176157a241788e5a211958df78a 0949499b7e59e1c7ff6b4e481497a754740b2133","2026-08-17 11:23:01 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","0949499b7e59e1c7ff6b4e481497a754740b2133","98a4554573c98837a6641f2fd241b45a4938e489","2026-08-17 11:21:02 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","98a4554573c98837a6641f2fd241b45a4938e489","91a30315bb9e1ab7ec5989223428b12e89088139","2026-08-17 11:17:05 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","91a30315bb9e1ab7ec5989223428b12e89088139","629275d9f5a4a38c99db857e78ace62cbde88bdf","2026-08-17 11:03:30 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","629275d9f5a4a38c99db857e78ace62cbde88bdf","95dc76bb1f5894aa478564b8c14cb9cf62dc8926","2026-08-17 11:03:17 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","95dc76bb1f5894aa478564b8c14cb9cf62dc8926","269322f01e922d6b85656e72e06e6cee5fd7294c","2026-08-17 10:17:53 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","269322f01e922d6b85656e72e06e6cee5fd7294c","18464e867453dda0315ed51297bb17d1360863c6 98d80b570bd52346308f3ce4bf3cd5a563df6156","2026-08-13 16:28:13 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
"faro","98d80b570bd52346308f3ce4bf3cd5a563df6156","35663ab3da00617e79fe948cb01121f84864f7be","2026-08-13 16:20:43 +08:00","README.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/design.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/proposal.md;src/faro-click-tracking/openspec/changes/add-custom-track-attributes/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/design.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/proposal.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/archive/2026-08-06-link-name-data-attribute/tasks.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/design.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/proposal.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/host-defined-click-payload/tasks.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/design.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/proposal.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/opt-in-link-tracking/tasks.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/design.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/proposal.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/specs/click-tracking-package/spec.md;src/faro-click-tracking/openspec/changes/simplify-click-link-name-tracking/tasks.md;src/faro-click-tracking/openspec/specs/click-tracking-package/spec.md",""
